Scenario_ID,Topology,Node_Count,Node_Density_nodes_per_km2,Terrain_Size_m,Node_Speed_mps,Traffic_Rate_bps,Packet_Size_bytes,TTL,Wait_Time_s,Retry_Attempts,Route_Expiry_s,Buffer_Size_packets,Thresh_Min,Thresh_Max,Drop_Probability,Source_Node,Destination_Node,Initial_Hops,AODV-AERS1_Throughput_Mbps,AODV-AERS1_PDR,AODV-AERS1_E2E_Delay_ms,AODV-AERS1_TxPackets,AODV-AERS1_RxPackets,AODV-AERS2_Throughput_Mbps,AODV-AERS2_PDR,AODV-AERS2_E2E_Delay_ms,AODV-AERS2_TxPackets,AODV-AERS2_RxPackets,AODV-AERS3_Throughput_Mbps,AODV-AERS3_PDR,AODV-AERS3_E2E_Delay_ms,AODV-AERS3_TxPackets,AODV-AERS3_RxPackets,OLSR_Throughput_Mbps,OLSR_PDR,OLSR_E2E_Delay_ms,OLSR_TxPackets,OLSR_RxPackets,DSDV_Throughput_Mbps,DSDV_PDR,DSDV_E2E_Delay_ms,DSDV_TxPackets,DSDV_RxPackets,AODV_Throughput_Mbps,AODV_PDR,AODV_E2E_Delay_ms,AODV_TxPackets,AODV_RxPackets,Optimal_Protocol_Throughput,Optimal_Protocol_PDR,Optimal_Protocol_Delay,Winning_Throughput_Mbps,Winning_PDR,Winning_Delay_ms
661,HOTSPOT,39,50.990312,874.557706,3.515682,518206,711,10,0.612672,4,4.854685,122,26,85,0.074789,27,29,4,0.527745,0.980234,4.635941,1366,1339,0.467836,0.86896,30.668925,1366,1187,0.522621,0.970717,5.25175,1366,1326,0.327919,0.747529,8.062831,1113,832,0.376003,0.698389,29.080926,1366,954,0.521438,0.968521,6.555136,1366,1323,AODV-AERS1,AODV-AERS1,AODV-AERS1,0.527745,0.980234,4.635941
698,RANDOM,62,76.040562,902.969716,9.532649,529425,1263,12,2.255423,3,4.600052,145,19,71,0.174244,10,27,6,0.515711,0.95414,11.794671,785,749,0.460629,0.852229,15.435503,785,669,0.492301,0.910828,18.229396,785,715,0.232724,0.530612,22.576179,637,338,0,0,-1,785,0,0.453055,0.838217,14.789215,785,658,AODV-AERS1,AODV-AERS1,AODV-AERS1,0.515711,0.95414,11.794671
747,GRID,49,155.230525,561.835888,7.932277,953247,206,5,2.937369,4,5.189055,81,10,36,0.154402,0,48,3,0.09073,0.083794,339.088867,8676,727,0.247728,0.228792,478.672777,8676,1985,0.125798,0.116183,354.835983,8676,1008,0.24361,0.271526,426.541289,7189,1952,0.313622,0.28965,500.004378,8676,2513,0.181709,0.167819,464.189446,8676,1456,DSDV,DSDV,AODV-AERS1,0.313622,0.28965,339.088867
569,HOTSPOT,44,53.038558,910.815653,11.58993,1048747,1049,8,2.013218,2,1.154877,43,8,24,0.022486,32,38,5,0.577272,0.536286,105.915565,1874,1005,0.858154,0.797225,7.059283,1874,1494,0.964418,0.895945,9.732338,1874,1679,0.440565,0.837336,60.411916,916,767,0.31075,0.288687,256.048111,1874,541,0.952355,0.884739,11.574332,1874,1658,AODV-AERS3,AODV-AERS3,AODV-AERS2,0.964418,0.895945,7.059283
10,HOTSPOT,42,20.348264,1436.683042,3.233507,270102,937,5,3.283319,4,2.242512,124,23,83,0.126969,30,37,-1,0,0,-1,540,0,0,0,-1,540,0,0,0,-1,540,0,0,0,-1,0,0,0,0,-1,540,0,0,0,-1,540,0,NONE,NONE,NONE,0,0,-1
57,CORRIDOR,32,67.155963,690.291777,8.536822,232324,914,6,1.128228,3,5.179729,67,16,44,0.036988,10,27,3,0.235626,0.985294,6.554189,476,469,0.235626,0.985294,5.434189,476,469,0.235626,0.985294,5.490984,476,469,0.119069,0.591022,52.56246,401,237,0.176342,0.737395,10.107478,476,351,0.235123,0.983193,5.940188,476,468,AODV-AERS1,AODV-AERS1,AODV-AERS2,0.235626,0.985294,5.434189
117,GRID,32,53.054826,776.627102,4.205477,825450,239,11,2.258824,3,1.073871,29,6,15,0.139625,5,30,5,0.235957,0.255907,387.417437,6475,1657,0.094269,0.102239,330.872774,6475,662,0.146102,0.158456,399.604429,6475,1026,0.409258,0.549837,433.700224,5227,2874,0.316982,0.343784,481.040699,6475,2226,0.523035,0.567259,382.45459,6475,3673,AODV,AODV,AODV-AERS2,0.523035,0.567259,330.872774
47,TWO_CLUSTER,40,23.109999,1315.618694,3.699409,144317,285,7,2.58363,2,2.204473,169,31,113,0.157773,22,25,5,0.151409,0.955743,6.476222,949,907,0.139556,0.880927,42.314298,949,836,0.151075,0.953635,6.555559,949,905,0.1252,0.971503,16.809678,772,750,0,0,-1,949,0,0.144397,0.911486,9.987883,949,865,AODV-AERS1,OLSR,AODV-AERS1,0.151409,0.971503,6.476222
369,GRID,70,40.097147,1321.272158,9.745034,220524,466,10,1.909173,3,3.510924,35,7,17,0.062262,8,63,8,0.172571,0.738444,15.138894,887,655,0.077196,0.330327,20.377485,887,293,0.190223,0.81398,15.193315,887,722,0.03346,0.179887,22.675569,706,127,0.107758,0.461105,52.527718,887,409,0.162295,0.694476,19.255064,887,616,AODV-AERS3,AODV-AERS3,AODV-AERS1,0.190223,0.81398,15.138894
383,GRID,74,112.668131,810.429638,1.933894,1923661,1258,9,2.207787,3,1.233398,77,15,35,0.167068,8,72,4,0.080932,0.041158,554.828696,2867,118,0.592589,0.30136,329.807133,2867,864,0.713301,0.362749,283.530172,2867,1040,0.273661,0.170732,345.922339,2337,399,0.659118,0.335194,569.65324,2867,961,0.314813,0.160098,316.765839,2867,459,AODV-AERS3,AODV-AERS3,AODV-AERS3,0.713301,0.362749,283.530172
817,CORRIDOR,46,27.104496,1302.741498,9.513371,298497,154,13,1.593057,2,5.579029,39,7,21,0.189009,30,41,6,0.199084,0.564392,18.205019,3634,2051,0.158219,0.448542,30.179892,3634,1630,0.181806,0.51541,7.113164,3634,1873,0.131137,0.836533,3.283428,1615,1351,0.280814,0.796092,29.467821,3634,2893,0.117451,0.332966,9.325809,3634,1210,DSDV,OLSR,OLSR,0.280814,0.836533,3.283428
74,GRID,38,13.832082,1657.478971,10.133972,88350,301,18,2.005196,1,1.957677,55,13,36,0.090047,6,35,11,0,0,-1,550,0,0,0,-1,550,0,0,0,-1,550,0,0,0,-1,0,0,0,0,-1,550,0,0,0,-1,550,0,NONE,NONE,NONE,0,0,-1
573,TWO_CLUSTER,34,42.376757,895.726864,13.539451,564264,240,11,1.894108,4,2.436026,149,34,103,0.1733,30,31,4,0,0,-1,4408,0,0.445094,0.706443,95.346749,4408,3114,0.486831,0.772686,25.048619,4408,3406,0.03459,0.444853,481.715419,544,242,0.426799,0.677405,73.841376,4408,2986,0.213257,0.338475,33.220988,4408,1492,AODV-AERS3,AODV-AERS3,AODV-AERS3,0.486831,0.772686,25.048619
583,HOTSPOT,47,23.820327,1404.672462,8.049345,837742,434,13,1.542086,4,3.395345,32,5,18,0.191108,34,41,7,0.5236,0.587179,25.181679,3619,2125,0.437114,0.490191,9.085121,3619,1774,0.52089,0.584139,17.869538,3619,2114,0.310218,0.74497,60.870007,1690,1259,0,0,-1,3619,0,0.570909,0.640232,7.454867,3619,2317,AODV,OLSR,AODV,0.570909,0.74497,7.454867
232,RANDOM,53,102.26622,719.899434,8.118102,295466,723,8,3.087063,3,3.475951,105,25,60,0.162222,38,39,4,0.269158,0.877285,13.610052,766,672,0.284379,0.926893,10.382912,766,710,0,0,-1,766,0,0.156208,0.629032,37.489532,620,390,0.286381,0.93342,17.083341,766,715,0.268357,0.874674,18.861964,766,670,DSDV,DSDV,AODV-AERS2,0.286381,0.93342,10.382912
71,CORRIDOR,36,14.061067,1600.08155,7.3152,109864,735,14,0.881548,1,4.168481,166,34,88,0.083132,14,18,7,0.080573,0.707143,34.296878,280,198,0.091153,0.8,46.642645,280,224,0.081387,0.714286,27.873153,280,200,0.012615,0.147619,9.444021,210,31,0.053715,0.471429,60.892817,280,132,0.049646,0.435714,65.580605,280,122,AODV-AERS2,AODV-AERS2,OLSR,0.091153,0.8,9.444021
591,TWO_CLUSTER,52,158.382268,572.991781,3.39702,920329,304,6,2.254166,2,5.64419,120,16,58,0.0748,11,12,2,0.121999,0.121388,192.990173,5676,689,0.184503,0.18358,182.770284,5676,1042,0.459311,0.457012,213.11738,5676,2594,0.583966,0.670871,126.5397,4916,3298,0.578123,0.575229,403.101504,5676,3265,0.029039,0.028894,44.118775,5676,164,OLSR,OLSR,AODV,0.583966,0.670871,44.118775
29,HOTSPOT,73,198.97241,605.710357,1.691999,1053918,243,9,1.648311,2,3.336302,145,20,97,0.106263,57,61,3,0.360611,0.306813,362.278722,8132,2495,0.350349,0.298082,396.795237,8132,2424,0.129791,0.110428,591.906046,8132,898,0.397611,0.392271,513.626991,7013,2751,0.694772,0.591121,443.774036,8132,4807,0.385904,0.328333,383.72615,8132,2670,DSDV,DSDV,AODV-AERS1,0.694772,0.591121,362.278722
163,CORRIDOR,54,256.972377,458.409553,0.434104,1195996,1267,5,0.965467,1,3.909318,70,9,42,0.115803,14,19,2,1.214192,0.993782,3.801162,1769,1758,1.219027,0.997739,4.826758,1769,1765,0,0,-1,1769,0,1.14996,0.994624,8.175039,1674,1665,1.179659,0.965517,19.342392,1769,1708,0.531123,0.434709,120.683071,1769,769,AODV-AERS2,AODV-AERS2,AODV-AERS1,1.219027,0.997739,3.801162
321,LINE,64,150.203987,652.753572,4.729348,344582,319,8,3.195648,3,3.93485,133,22,92,0.104115,0,63,3,0.181921,0.485432,85.594677,2025,983,0.255022,0.680494,46.535484,2025,1378,0.060702,0.161975,101.739832,2025,328,0.191544,0.995192,5.044296,1040,1035,0.13991,0.373333,66.005378,2025,756,0.078283,0.208889,30.035548,2025,423,AODV-AERS2,OLSR,OLSR,0.255022,0.995192,5.044296
984,TWO_CLUSTER,64,92.006313,834.029042,11.828894,474625,146,10,3.455111,3,4.275524,51,7,33,0.037245,26,31,3,0.047699,0.084331,203.070548,6095,514,0.000278,0.000492,1056.315282,6095,3,0.18495,0.326989,422.510657,6095,1993,0.095677,0.204361,208.083201,5045,1031,0.170195,0.300902,429.653967,6095,1834,0.000093,0.000164,416.319741,6095,1,AODV-AERS3,AODV-AERS3,AODV-AERS1,0.18495,0.326989,203.070548
192,RANDOM,66,62.533429,1027.343894,12.139108,667378,937,13,2.940665,2,3.750691,88,12,55,0.119647,19,46,7,0.287699,0.418727,37.229986,1335,559,0.034483,0.050187,75.882054,1335,67,0.223365,0.325094,24.737507,1335,434,0.14668,0.272206,112.2747,1047,285,0.286669,0.417228,56.640396,1335,557,0.567677,0.826217,14.974259,1335,1103,AODV,AODV,AODV,0.567677,0.826217,14.974259
655,TWO_CLUSTER,32,13.958776,1514.08871,7.181335,633070,497,11,1.521161,3,2.84724,38,5,24,0.031241,27,30,6,0.57008,0.852596,6.793588,2388,2036,0.48524,0.725712,7.612737,2388,1733,0.56532,0.845477,6.922609,2388,2019,0.43512,0.827036,5.50433,1879,1554,0.6678,0.998744,8.821994,2388,2385,0.58912,0.881072,6.839932,2388,2104,DSDV,DSDV,OLSR,0.6678,0.998744,5.50433
812,RANDOM,73,362.870793,448.523728,4.230432,1784226,415,9,2.158566,2,1.226468,84,11,54,0.18269,1,29,3,0.1101,0.057809,330.411689,8061,466,0.07466,0.039201,334.600723,8061,316,0.084347,0.044287,473.447096,8061,357,0.304311,0.358176,363.434252,3596,1288,0.507501,0.266468,456.003353,8061,2148,0.158535,0.08324,370.94344,8061,671,DSDV,OLSR,AODV-AERS1,0.507501,0.358176,330.411689
148,HOTSPOT,50,70.58996,841.615127,5.003347,1326906,1159,9,1.978717,4,5.748732,129,20,85,0.196331,43,49,5,1.205992,0.887698,9.277267,2146,1905,1.266133,0.931966,10.219426,2146,2000,1.243976,0.915657,9.910522,2146,1965,0.631801,0.993035,28.355384,1005,998,0.628635,0.462721,33.895182,2146,993,1.205992,0.887698,9.679504,2146,1905,AODV-AERS2,OLSR,AODV-AERS1,1.266133,0.993035,9.277267
987,RANDOM,27,18.041459,1223.336849,13.261349,234639,1315,15,0.508675,1,2.591656,63,12,34,0.126942,4,22,8,0.098845,0.413174,187.571452,334,138,0.100277,0.419162,190.987603,334,140,0.089533,0.374251,80.881377,334,125,0,0,-1,0,0,0,0,-1,334,0,0.050139,0.209581,120.778186,334,70,AODV-AERS2,AODV-AERS2,AODV-AERS3,0.100277,0.419162,80.881377
90,LINE,53,66.464555,892.982368,13.297936,176806,259,10,1.924091,1,3.304704,90,22,45,0.025918,0,52,4,0.163169,0.833464,10.978045,1279,1066,0,0,-1,1279,0,0.073166,0.373729,33.190295,1279,478,0.02847,0.182891,60.352589,1017,186,0,0,-1,1279,0,0.068115,0.347928,24.447966,1279,445,AODV-AERS1,AODV-AERS1,AODV-AERS1,0.163169,0.833464,10.978045
170,LINE,45,77.337539,762.800702,14.843781,216892,1361,9,1.559658,2,2.409995,156,20,71,0.141221,0,44,3,0.121491,0.550336,45.060262,298,164,0.217795,0.986577,7.770491,298,294,0.019261,0.087248,388.850932,298,26,0.04593,0.430556,9.921924,144,62,0.220758,1,17.577046,298,298,0,0,-1,298,0,DSDV,DSDV,AODV-AERS2,0.220758,1,7.770491
702,HOTSPOT,54,240.129823,474.213408,2.402727,1990640,241,6,3.38441,4,3.156798,78,15,53,0.049492,50,52,2,0.374018,0.168335,445.860613,15487,2607,0,0,-1,15487,0,0.225817,0.101634,342.245238,15487,1574,0.217782,0.098018,403.685339,15487,1518,0.295398,0.13295,437.462163,15487,2059,0.288511,0.129851,359.274806,15487,2011,AODV-AERS1,AODV-AERS1,AODV-AERS3,0.374018,0.168335,342.245238
509,LINE,42,44.190038,974.905357,7.30719,812243,396,9,3.357872,1,5.873432,111,22,71,0.098515,0,41,4,0.001357,0.00156,131.152753,3845,6,0.523499,0.602081,22.822069,3845,2315,0.796894,0.916515,7.25245,3845,3524,0.72634,0.995352,97.33888,3227,3212,0.323597,0.372172,104.603114,3845,1431,0.853427,0.981534,5.614651,3845,3774,AODV,OLSR,AODV,0.853427,0.995352,5.614651
601,GRID,51,122.901233,644.179602,3.124258,1496900,1380,11,1.009992,2,3.863225,93,14,53,0.081042,7,48,4,0.702874,0.460403,44.79274,2033,936,0.938667,0.614855,71.554814,2033,1250,1.297613,0.849975,10.225791,2033,1728,1.065574,0.826923,65.30801,1716,1419,1.398989,0.91638,225.787785,2033,1863,1.293858,0.847516,11.143549,2033,1723,DSDV,DSDV,AODV-AERS3,1.398989,0.91638,10.225791
683,GRID,55,165.452272,576.560622,1.974645,1592136,140,9,1.666037,1,4.37427,176,33,98,0.096529,7,48,4,0.14793,0.077428,598.894582,21323,1651,0.276954,0.144961,542.281628,21323,3091,0.231706,0.121277,541.491057,21323,2586,0.295142,0.184558,879.996814,17848,3294,0.367539,0.192374,1326.082972,21323,4102,0.274803,0.143835,495.777638,21323,3067,DSDV,DSDV,AODV,0.367539,0.192374,495.777638
933,GRID,44,29.422472,1222.888204,13.675958,476024,549,14,2.168822,3,2.673497,126,18,88,0.146607,6,42,8,0.132018,0.264,13.658655,1625,429,0.377589,0.755077,11.890112,1625,1227,0.278806,0.557538,10.089755,1625,906,0.136326,0.349369,40.955796,1268,443,0.077241,0.154462,127.374696,1625,251,0.248649,0.497231,11.037515,1625,808,AODV-AERS2,AODV-AERS2,AODV-AERS3,0.377589,0.755077,10.089755
841,HOTSPOT,45,68.82956,808.572114,1.988822,1624850,953,7,2.589574,2,5.319271,169,40,114,0.179027,33,35,4,1.43723,0.859512,397.319758,3196,2747,1.170398,0.699937,395.630851,3196,2237,1.089302,0.651439,321.376731,3196,2082,1.145285,0.837734,649.308448,2613,2189,0.758117,0.453379,360.003706,3196,1449,1.434091,0.857635,396.516344,3196,2741,AODV-AERS1,AODV-AERS1,AODV-AERS3,1.43723,0.859512,321.376731
431,HOTSPOT,34,95.700847,596.048457,5.369499,919432,768,8,1.981921,3,1.837853,164,26,110,0.15977,25,33,3,0.732745,0.769162,46.557274,2244,1726,0.872416,0.915775,5.733485,2244,2055,0.645715,0.677807,16.612058,2244,1521,0.452553,0.574663,29.830624,1855,1066,0.929303,0.97549,16.53277,2244,2189,0.90553,0.950535,5.240119,2244,2133,DSDV,DSDV,AODV,0.929303,0.97549,5.240119
471,GRID,60,208.820508,536.029944,6.498541,1135480,244,10,2.026172,4,4.96436,59,12,29,0.021984,7,56,3,0.187136,0.147851,373.21913,8725,1290,0.278673,0.220172,407.734604,8725,1921,0.102852,0.081261,409.868286,8725,709,0.216585,0.205789,396.194922,7255,1493,0.530944,0.419484,601.857341,8725,3660,0.232977,0.184069,417.73637,8725,1606,DSDV,DSDV,AODV-AERS1,0.530944,0.419484,373.21913
844,TWO_CLUSTER,59,67.112972,937.611165,8.235162,591186,205,7,2.885454,3,1.765206,50,12,27,0.138761,29,44,4,0.438537,0.652672,270.558984,5407,3529,0.042499,0.063251,119.389119,5407,342,0.356521,0.530608,323.038183,5407,2869,0.249403,0.453252,254.992385,4428,2007,0.589521,0.877381,327.648226,5407,4744,0.308057,0.45848,295.199419,5407,2479,DSDV,DSDV,AODV-AERS2,0.589521,0.877381,119.389119
4,HOTSPOT,59,26.712488,1486.171193,1.909471,1225481,1124,8,3.157159,1,5.44743,131,27,75,0.145102,46,55,-1,0,0,-1,2044,0,0,0,-1,2044,0,0,0,-1,2044,0,0,0,-1,0,0,0,0,-1,2044,0,0,0,-1,2044,0,NONE,NONE,NONE,0,0,-1
303,RANDOM,59,183.869374,566.462686,4.959754,1049696,736,10,1.349213,3,4.465718,113,15,66,0.146516,27,37,3,0.351644,0.322737,208.075562,2674,863,0.956324,0.877711,6.109759,2674,2347,0.884203,0.811518,19.200004,2674,2170,0.780299,0.834423,14.165594,2295,1915,0.920467,0.844802,130.994414,2674,2259,0,0,-1,2674,0,AODV-AERS2,AODV-AERS2,AODV-AERS2,0.956324,0.877711,6.109759
592,GRID,48,38.261424,1120.056811,1.745994,1754665,1295,13,1.14428,2,1.453275,129,19,72,0.137459,6,42,6,1.560787,0.870866,71.566337,2540,2212,1.286309,0.717717,255.168348,2540,1823,1.472587,0.821654,96.749663,2540,2087,1.272902,0.884747,386.250784,2039,1804,1.673683,0.933858,443.828003,2540,2372,1.136016,0.633858,77.331403,2540,1610,DSDV,DSDV,AODV-AERS1,1.673683,0.933858,71.566337
351,GRID,34,51.697463,810.970099,11.513976,592142,167,12,2.794919,2,5.89234,177,22,103,0.091109,5,30,5,0.373464,0.540162,420.593866,6648,3591,0.419328,0.606498,352.936358,6648,4032,0.39104,0.565584,322.639724,6648,3760,0.40612,0.714416,511.601822,5466,3905,0.279656,0.404483,451.283032,6648,2689,0.0052,0.007521,328.853659,6648,50,AODV-AERS2,OLSR,AODV-AERS3,0.419328,0.714416,322.639724
538,LINE,53,41.972313,1123.715786,17.04611,171639,1207,10,3.173309,3,2.41791,30,6,16,0.028896,0,52,5,0.113949,0.650376,30.537095,266,173,0,0,-1,266,0,0.071136,0.406015,58.583197,266,108,0,0,-1,0,0,0.019101,0.109023,19.307489,266,29,0.098141,0.56015,114.007518,266,149,AODV-AERS1,AODV-AERS1,DSDV,0.113949,0.650376,19.307489
470,CORRIDOR,64,34.349774,1364.985523,12.141775,275701,1214,9,1.24971,4,3.08406,172,42,107,0.092979,17,34,6,0.222566,0.790588,39.515321,425,336,0.009936,0.035294,202.476785,425,15,0.18481,0.656471,56.853221,425,279,0.005299,0.039409,198.643785,203,8,0.21528,0.764706,65.200042,425,325,0.164938,0.585882,36.500745,425,249,AODV-AERS1,AODV-AERS1,AODV,0.222566,0.790588,36.500745
632,LINE,75,215.930125,589.350985,0.158715,1045496,134,10,0.657821,1,2.198613,106,16,50,0.083905,0,74,3,0.099446,0.078679,336.318114,14629,1151,0.050198,0.039716,402.540551,14629,581,0.194054,0.153531,438.741135,14629,2246,0.175306,0.365586,528.455994,5550,2029,0.442627,0.350195,487.645791,14629,5123,0.055987,0.044296,341.206973,14629,648,DSDV,OLSR,AODV-AERS1,0.442627,0.365586,336.318114
743,CORRIDOR,43,28.860742,1220.61999,9.623244,303847,1077,10,0.808283,3,4.164433,58,13,40,0.09799,20,27,5,0.021216,0.068182,67.926585,528,36,0.275808,0.886364,20.181128,528,468,0.242805,0.780303,19.351898,528,412,0.087221,0.359223,37.599133,412,148,0.291131,0.935606,13.610619,528,494,0.278165,0.893939,18.691531,528,472,DSDV,DSDV,DSDV,0.291131,0.935606,13.610619
287,TWO_CLUSTER,64,63.924711,1000.588714,8.457027,275425,134,8,2.393986,1,1.716065,99,14,59,0.181711,20,45,4,0.265507,0.79756,8.900267,3853,3073,0.069898,0.209966,41.921594,3853,809,0.09504,0.285492,69.556769,3853,1100,0.087264,0.316614,238.127429,3190,1010,0.290218,0.871788,59.970553,3853,3359,0.043286,0.130029,74.482993,3853,501,DSDV,DSDV,AODV-AERS1,0.290218,0.871788,8.900267
43,TWO_CLUSTER,30,24.44987,1107.700488,8.497308,1145081,300,7,2.614286,2,1.265579,162,24,85,0.045985,7,16,5,0.623812,0.498323,401.126318,7156,3566,0.572907,0.457658,430.306546,7156,3275,0.515529,0.411822,429.848847,7156,2947,0.394999,0.44007,533.306958,5131,2258,0.526374,0.420486,474.050908,7156,3009,0.633259,0.505869,384.193499,7156,3620,AODV,AODV,AODV,0.633259,0.505869,384.193499
909,HOTSPOT,24,29.560656,901.049374,12.561746,497917,1190,8,2.875389,4,5.457486,99,14,66,0.156887,20,21,5,0.402102,0.789541,14.050734,784,619,0.446925,0.877551,15.918617,784,688,0.293619,0.576531,21.18683,784,452,0.207222,0.850667,29.463122,375,319,0,0,-1,784,0,0.429386,0.843112,16.439196,784,661,AODV-AERS2,AODV-AERS2,AODV-AERS1,0.446925,0.877551,14.050734
584,LINE,31,9.207954,1834.844526,14.465356,496563,1306,15,1.583476,2,2.856393,25,5,14,0.030185,0,30,8,0.449647,0.88764,19.447042,712,632,0.398421,0.786517,21.292062,712,560,0.456762,0.901685,18.245871,712,642,0,0,-1,0,0,0.389884,0.769663,42.989768,712,548,0.463165,0.914326,17.781183,712,651,AODV,AODV,AODV,0.463165,0.914326,17.781183
520,HOTSPOT,28,23.747447,1085.851798,1.198542,290089,517,8,2.902353,4,1.009161,78,10,49,0.134132,24,26,5,0,0,-1,1052,0,0.245613,0.803232,11.103872,1052,845,0.272355,0.890684,7.894484,1052,937,0.147659,0.587963,11.297721,864,508,0.220616,0.721483,10.22819,1052,759,0.231661,0.757605,13.617374,1052,797,AODV-AERS3,AODV-AERS3,AODV-AERS3,0.272355,0.890684,7.894484
504,GRID,28,41.05642,825.825856,13.377504,329297,718,8,1.678468,4,2.616176,110,24,75,0.06578,5,24,5,0.214052,0.62631,47.165961,859,538,0.11936,0.349243,6.918565,859,300,0.309938,0.906868,11.005833,859,779,0.098671,0.346853,8.13257,715,248,0.058486,0.171129,29.149227,859,147,0.313519,0.917346,10.865247,859,788,AODV,AODV,AODV-AERS2,0.313519,0.917346,6.918565
640,LINE,52,272.454735,436.872283,2.838143,1062004,1220,5,0.72005,4,1.144378,55,9,35,0.141511,0,51,2,0.995738,0.916667,4.889272,1632,1496,1.082266,0.996324,3.578773,1632,1626,0,0,-1,1632,0,0.48855,0.449755,54.173253,1632,734,0.835328,0.768995,22.930386,1632,1255,1.014374,0.933824,5.20861,1632,1524,AODV-AERS2,AODV-AERS2,AODV-AERS2,1.082266,0.996324,3.578773
161,RING,66,126.449011,722.460737,1.5558,1195525,608,10,0.564853,3,1.657261,57,8,39,0.154321,29,65,3,0.976218,0.780792,18.795262,3686,2878,0.522029,0.417526,356.679753,3686,1539,0,0,-1,3686,0,1.009798,0.962496,40.717653,3093,2977,1.090867,0.872491,278.81834,3686,3216,0.230656,0.184482,42.593252,3686,680,DSDV,OLSR,AODV-AERS1,1.090867,0.962496,18.795262
561,TWO_CLUSTER,31,32.831545,971.706677,5.335509,642944,262,11,3.10295,3,5.147508,57,7,37,0.173183,9,12,4,0.697856,0.980656,10.067858,4601,4512,0.655168,0.920669,75.387344,4601,4236,0.696309,0.978483,7.317828,4601,4502,0.579227,0.997071,9.944827,3756,3745,0.651147,0.915018,41.472585,4601,4210,0.664448,0.93371,204.599028,4601,4296,AODV-AERS1,OLSR,AODV-AERS3,0.697856,0.997071,7.317828
417,RANDOM,44,46.13332,976.605087,7.524065,926690,255,13,2.437867,3,5.025068,65,15,30,0.177259,14,24,7,0.504268,0.490386,389.980337,6813,3341,0.25719,0.25011,388.469814,6813,1704,0.262624,0.255394,458.341239,6813,1740,0.004679,0.013058,69.945698,2374,31,0.115766,0.112579,666.564875,6813,767,0.062788,0.06106,316.570947,6813,416,AODV-AERS1,AODV-AERS1,OLSR,0.504268,0.490386,69.945698
900,RING,45,82.818632,737.126851,1.437867,1291257,1075,10,2.197569,4,3.403438,93,14,52,0.176872,14,35,3,0.808867,0.610568,14.060603,2252,1375,1.210065,0.91341,5.793859,2252,2057,1.213594,0.916075,7.908417,2252,2063,1.103,1,4.03492,1875,1875,1.22183,0.922291,13.071651,2252,2077,1.072998,0.809947,9.218744,2252,1824,DSDV,OLSR,OLSR,1.22183,1,4.03492
370,RING,48,47.130257,1009.184834,5.675736,588060,253,8,1.584198,1,4.972641,174,24,100,0.199478,2,28,4,0.005695,0.00872,98.877688,4358,38,0.609058,0.932538,5.111898,4358,4064,0.603963,0.924736,8.17125,4358,4030,0.240236,0.433478,73.799782,3698,1603,0.475227,0.727627,95.09846,4358,3171,0.517939,0.793024,7.779423,4358,3456,AODV-AERS2,AODV-AERS2,AODV-AERS2,0.609058,0.932538,5.111898
890,CORRIDOR,21,9.198384,1510.963195,1.350865,422957,1323,13,0.571557,1,1.38318,50,10,25,0.10618,5,14,7,0.395573,0.916528,17.383901,599,549,0.373236,0.864775,19.486506,599,518,0.396293,0.918197,17.287251,599,550,0.333607,1,10.351102,463,463,0.049717,0.115192,11.401942,599,69,0.396293,0.918197,17.223025,599,550,AODV-AERS3,OLSR,OLSR,0.396293,1,10.351102
682,CORRIDOR,42,12.114152,1861.993431,13.349581,590553,134,10,1.134462,4,4.642781,145,21,93,0.060705,30,39,8,0.130291,0.1825,373.963846,8263,1508,0.013478,0.018879,140.376793,8263,156,0.080006,0.112066,399.313503,8263,926,0,0,-1,0,0,0.095472,0.133729,566.258298,8263,1105,0.114912,0.160958,320.774289,8263,1330,AODV-AERS1,AODV-AERS1,AODV-AERS2,0.130291,0.1825,140.376793
426,CORRIDOR,64,359.277648,422.060674,2.292875,1647000,1342,7,2.436555,4,5.668557,87,12,41,0.190495,29,41,2,0,0,-1,2301,0,0.826384,0.491525,56.315151,2301,1131,0.105947,0.063016,11.083149,2301,145,1.163221,0.781158,51.49472,2038,1592,1.535131,0.913081,13.670313,2301,2101,0,0,-1,2301,0,DSDV,DSDV,AODV-AERS3,1.535131,0.913081,11.083149
929,CORRIDOR,45,26.942903,1292.361646,14.15473,467641,1106,8,1.768262,1,2.776511,136,18,73,0.069075,11,12,5,0.408845,0.853535,15.592288,792,676,0.343526,0.717172,24.899394,792,568,0.436061,0.910354,13.420996,792,721,0.017539,0.046032,8.486729,630,29,0.168739,0.352273,78.903717,792,279,0.25825,0.539141,41.338578,792,427,AODV-AERS3,AODV-AERS3,OLSR,0.436061,0.910354,8.486729
676,CORRIDOR,35,46.139664,870.957186,7.961887,174992,861,7,2.621437,1,4.829807,145,33,70,0.058161,4,32,4,0.154567,0.855643,22.215739,381,326,0.131809,0.729659,20.256301,381,278,0.176378,0.976378,12.252231,381,372,0.150774,1,4.589421,318,318,0.11237,0.622047,36.004102,381,237,0.154567,0.855643,19.319746,381,326,AODV-AERS3,OLSR,OLSR,0.176378,1,4.589421
